State,Pin Code,Sub District,seller_type,layout_type,furnish_type,floors,bathrooms,bedroom,Waterfront_View,Condition of the House,car_parking,grade,area_basement,living_area,price
West Bengal,733142,Tapan,0,1,1,1,2,2,0,1,0,7,0,1376,19000
West Bengal,733142,Tapan,0,1,1,2,3,2,0,3,0,8,0,1376,19000
West Bengal,733142,Tapan,0,1,1,3,3,2,0,2,0,8,0,1376,19000
West Bengal,733142,Tapan,0,1,1,1,3,2,0,1,0,8,960,1376,19000
West Bengal,733142,Tapan,0,1,1,1,2,1,0,1,0,8,0,320,11000
West Bengal,733142,Tapan,0,1,1,2,3,3,0,1,0,8,0,1068,25000
West Bengal,733142,Tapan,0,1,1,1,2,3,0,1,0,7,1160,1206,25000
West Bengal,733142,Tapan,0,1,1,2,2,2,0,2,0,7,210,1376,19000
West Bengal,733142,Tapan,0,1,1,1,2,2,0,1,0,7,0,1376,19000
West Bengal,733149,Tapan,0,1,1,2,3,2,0,1,0,8,0,1376,19000
West Bengal,733149,Tapan,0,1,1,1,2,2,0,2,0,8,480,1376,17888
West Bengal,733149,Tapan,0,1,1,1,3,2,0,1,0,7,1250,1376,19000
West Bengal,734502,Gorubathan,0,1,1,2,2,2,0,2,0,9,970,1376,19000
West Bengal,734503,Gorubathan,0,1,1,1,2,3,0,3,0,7,780,1390,23300
West Bengal,734503,Gorubathan,0,1,1,1,2,1,0,1,0,7,0,500,16000
West Bengal,734503,Gorubathan,0,1,1,1,3,2,0,2,0,7,1080,1120,24000
West Bengal,734503,Gorubathan,0,1,1,2,2,1,0,2,0,9,0,450,10000
West Bengal,734503,Gorubathan,0,1,1,1,1,3,0,2,0,6,0,1600,25000
West Bengal,735206,Gorubathan,0,1,1,2,3,1,0,1,0,9,0,550,21000
West Bengal,735231,Gorubathan,0,1,1,2,2,1,0,1,0,8,1020,550,21000
West Bengal,735231,Gorubathan,0,1,1,1,1,1,0,1,0,6,440,550,21000
West Bengal,735231,Gorubathan,0,1,1,2,2,1,0,1,0,6,0,550,21000
West Bengal,735231,Gorubathan,0,1,1,1,2,2,0,1,0,7,310,1250,14000
West Bengal,735231,Gorubathan,0,1,1,1,2,1,0,1,0,9,340,750,10000
West Bengal,735231,Gorubathan,0,1,2,1,1,1,0,1,0,7,0,1350,18500
West Bengal,735231,Gorubathan,0,1,1,1,3,3,0,2,0,7,420,1400,31000
West Bengal,735231,Gorubathan,0,1,1,2,3,2,0,2,0,8,0,1200,30000
West Bengal,735231,Gorubathan,0,1,1,2,2,2,0,1,0,9,0,1200,24000
West Bengal,735231,Gorubathan,0,1,1,1,2,3,0,2,0,7,880,1750,24000
West Bengal,735231,Gorubathan,0,1,1,1,3,2,0,2,0,7,480,1500,24000
West Bengal,735231,Gorubathan,0,1,1,1,1,3,0,2,0,7,0,1250,23000
West Bengal,734003,Matigara,0,1,1,1,2,3,0,2,0,7,0,1650,31000
West Bengal,734003,Matigara,0,1,1,1,2,3,0,1,0,7,0,2750,100000
West Bengal,734003,Matigara,0,1,1,2,3,3,0,3,0,11,0,1500,20000
West Bengal,734003,Matigara,0,1,1,2,3,2,0,1,0,7,0,1250,21000
West Bengal,734010,Matigara,0,1,1,2,2,4,0,1,0,8,350,2500,69000
West Bengal,734010,Matigara,0,1,1,1,2,2,0,2,0,8,280,1250,14000
West Bengal,734010,Matigara,0,1,1,2,3,1,0,1,0,8,0,750,10000
West Bengal,734014,Naxalbari,0,1,2,2,2,1,0,2,0,7,270,1350,18500
West Bengal,734014,Naxalbari,0,1,1,2,3,3,1,2,0,9,1180,1400,31000
West Bengal,734426,Naxalbari,0,1,1,1,3,3,0,1,0,8,1340,2750,100000
West Bengal,734426,Naxalbari,0,1,1,1,2,3,0,1,1,8,1240,1500,20000
West Bengal,734426,Naxalbari,0,1,1,2,3,3,0,1,0,9,0,1850,29000
West Bengal,734426,Naxalbari,0,1,1,1,2,3,0,1,0,7,0,1650,31000
West Bengal,734426,Naxalbari,0,1,1,1,2,2,0,1,0,7,1030,1350,17000
West Bengal,734426,Naxalbari,0,1,1,2,2,2,0,1,0,7,0,1200,30000
West Bengal,734426,Naxalbari,0,1,1,2,5,2,0,2,0,7,0,1200,24000
West Bengal,734426,Phansidewa,0,1,1,2,3,3,0,1,0,7,0,1750,24000
West Bengal,734434,Phansidewa,0,1,1,1,2,2,0,1,0,8,700,1500,24000
West Bengal,734001,Siliguri,0,1,1,2,2,3,0,3,0,7,0,1250,23000
West Bengal,734001,Siliguri,0,1,1,1,1,3,0,1,0,7,0,1650,31000
West Bengal,734001,Siliguri,0,1,1,1,2,1,0,1,0,6,0,450,12000
West Bengal,734003,Siliguri,0,1,1,1,2,1,0,2,0,7,0,550,21000
West Bengal,734003,Siliguri,0,0,2,1,2,1,0,1,0,7,300,400,20000
West Bengal,734003,Siliguri,0,0,2,2,2,1,0,1,0,10,0,400,20000
West Bengal,734003,Siliguri,0,0,2,2,3,1,0,2,0,7,700,400,20000
West Bengal,734004,Siliguri,0,1,2,3,2,2,0,1,0,8,0,600,17000
West Bengal,734005,Siliguri,0,1,2,1,2,2,0,3,0,7,0,600,17000
West Bengal,734005,Siliguri,0,1,1,1,2,3,0,1,0,7,0,1750,23000
West Bengal,734005,Siliguri,0,1,1,1,3,1,0,1,0,7,1210,300,13000
West Bengal,734005,Siliguri,0,1,1,2,1,4,0,1,0,6,0,5924,100000
West Bengal,734005,Siliguri,0,1,0,2,3,2,0,2,0,9,390,708,14000
West Bengal,734006,Siliguri,0,1,1,2,3,3,0,1,0,8,0,1600,29400
West Bengal,712301,Arambag,0,1,1,2,2,3,0,1,0,8,0,1600,29400
West Bengal,712301,Arambag,0,1,1,1,2,1,0,1,0,7,0,450,8000
West Bengal,712412,Arambag,0,1,1,1,3,3,0,2,0,8,0,1800,40000
West Bengal,712412,Arambag,0,1,1,1,3,4,0,1,0,7,740,2900,45000
West Bengal,712412,Arambag,0,1,1,1,3,2,0,1,0,7,400,1142,21000
West Bengal,712412,Arambag,0,1,1,1,3,2,0,1,0,8,750,1308,29000
West Bengal,712413,Arambag,0,1,1,1,3,4,0,1,0,8,750,2900,45000
West Bengal,712413,Arambag,0,1,1,1,1,4,0,2,0,7,0,2900,45000
West Bengal,712413,Arambag,0,1,1,1,2,2,0,2,0,7,0,1308,29000
West Bengal,712413,Arambag,0,1,1,1,2,4,0,3,0,6,800,2900,45000
West Bengal,712413,Arambag,0,1,1,1,2,4,0,1,0,8,900,2900,45000
West Bengal,712413,Arambag,0,1,1,1,3,2,0,1,0,7,1110,1308,25000
West Bengal,712413,Arambag,0,1,1,1,2,4,0,1,0,7,0,3500,46000
West Bengal,712413,Arambag,0,1,1,2,3,4,0,1,0,8,0,3500,46000
West Bengal,712415,Arambag,0,1,1,2,3,2,0,1,0,8,0,1142,21000
West Bengal,712415,Arambag,0,1,1,1,2,2,0,2,0,8,1000,1142,21000
West Bengal,712415,Arambag,0,1,1,2,1,3,0,1,0,7,0,1564,30000
West Bengal,712415,Arambag,0,1,1,1,2,2,0,1,0,8,0,1142,21000
West Bengal,712415,Arambag,0,1,1,3,4,2,0,2,0,10,0,1142,21000
West Bengal,712415,Arambag,0,1,1,1,2,2,0,2,0,7,0,1142,21000
West Bengal,712415,Arambag,0,1,1,1,2,3,0,3,0,7,0,1580,30000
West Bengal,712415,Arambag,0,1,1,1,2,3,0,2,0,7,0,1580,30000
West Bengal,712415,Arambag,0,1,1,1,2,2,0,1,0,7,360,1142,21000
West Bengal,712415,Arambag,0,1,1,2,3,3,0,1,0,8,0,1564,30000
West Bengal,712415,Arambag,0,1,1,1,1,3,0,2,0,7,480,1564,30000
West Bengal,712415,Arambag,0,1,1,1,1,3,0,3,0,6,0,1580,30000
West Bengal,712415,Arambag,0,1,1,2,3,2,0,1,0,9,740,1142,21000
West Bengal,712415,Arambag,0,1,1,1,2,2,0,1,0,7,1260,1142,21000
West Bengal,712415,Arambag,0,1,1,1,2,3,0,3,0,9,0,1329,39000
West Bengal,712415,Arambag,0,1,1,2,3,3,0,0,0,8,0,1580,30000
West Bengal,712415,Arambag,0,1,1,1,1,3,0,1,0,6,0,1564,30000
West Bengal,712501,Balagarh,0,1,1,1,1,3,0,1,0,7,400,1329,39000
West Bengal,712501,Balagarh,0,1,1,2,3,3,0,1,0,10,0,1564,30000
West Bengal,712501,Balagarh,0,1,1,1,1,3,0,0,0,7,850,1580,30000
West Bengal,712501,Balagarh,0,1,1,1,2,3,1,0,0,7,0,1580,30000
West Bengal,712501,Balagarh,0,1,1,1,1,2,0,1,0,6,0,1142,21000
West Bengal,712512,Balagarh,0,1,1,2,3,2,0,2,1,10,730,1142,21000
West Bengal,712512,Balagarh,0,1,1,2,4,3,0,0,0,11,0,1564,30000
West Bengal,712512,Balagarh,0,1,1,2,2,2,0,2,0,8,0,1142,21000
West Bengal,712512,Balagarh,0,1,1,1,1,2,0,1,0,6,0,1308,29000
West Bengal,712512,Balagarh,0,1,1,1,1,3,0,1,0,6,600,1329,39000
West Bengal,712512,Balagarh,0,1,1,1,3,3,0,2,0,10,0,1329,39000
West Bengal,712512,Balagarh,0,1,1,2,3,3,0,1,0,8,0,1329,39000
West Bengal,712512,Balagarh,0,1,1,1,2,3,0,1,0,7,0,1329,39000
West Bengal,712512,Balagarh,0,1,1,3,3,3,0,1,0,12,470,1329,39000
West Bengal,712512,Balagarh,0,1,1,1,2,3,0,1,0,7,370,1580,30000
West Bengal,712512,Balagarh,0,1,1,1,3,3,0,1,0,8,640,1580,30000
West Bengal,712512,Balagarh,0,1,1,1,1,3,0,2,0,6,0,1580,30000
West Bengal,712512,Balagarh,0,1,1,2,3,3,0,3,0,7,0,1564,30000
West Bengal,712512,Balagarh,0,1,1,1,1,3,0,1,0,7,720,1564,30000
West Bengal,712512,Balagarh,0,1,1,2,2,2,0,2,0,7,0,1142,21000
West Bengal,712512,Balagarh,0,1,1,2,3,3,0,2,0,7,0,1580,30000
West Bengal,712512,Balagarh,0,1,1,1,3,2,0,1,0,8,360,1142,21000
West Bengal,712512,Balagarh,0,1,1,1,2,2,0,1,0,7,300,1142,21000
West Bengal,712512,Balagarh,0,1,1,2,4,3,0,1,0,8,430,1564,30000
West Bengal,712512,Balagarh,0,1,1,1,1,2,0,1,0,7,0,1142,21000
West Bengal,712512,Balagarh,0,1,1,1,2,2,0,2,0,7,0,1308,29000
West Bengal,712512,Balagarh,0,1,1,2,3,3,0,1,0,7,0,1329,39000
West Bengal,712512,Balagarh,0,1,1,1,2,3,0,3,0,7,0,1329,39000
West Bengal,712512,Balagarh,0,1,1,1,2,3,0,1,0,7,470,1329,39000
West Bengal,712512,Balagarh,0,1,1,1,2,3,0,1,0,7,0,1329,39000
West Bengal,712512,Balagarh,0,1,1,2,3,3,0,3,0,8,260,1329,39000
West Bengal,712512,Balagarh,0,1,1,1,2,3,0,1,0,7,0,1580,30000
West Bengal,712512,Balagarh,0,1,1,1,1,3,0,1,0,7,0,1580,30000
West Bengal,712512,Balagarh,0,1,1,2,4,3,0,2,0,10,0,1580,30000
West Bengal,712512,Balagarh,0,1,1,1,3,3,0,2,0,7,990,1564,30000
West Bengal,712515,Balagarh,0,1,1,2,2,3,1,3,0,7,0,1564,30000
West Bengal,712515,Balagarh,0,1,1,1,2,2,0,1,0,6,0,1142,21000
West Bengal,712247,Chanditala - I,0,1,1,2,4,2,0,1,1,10,1000,1142,21000
West Bengal,712304,Chanditala - I,0,1,1,2,2,2,0,3,0,9,90,1142,21000
West Bengal,712304,Chanditala - I,0,1,1,2,3,2,0,3,0,11,0,1308,29000
West Bengal,712705,Chanditala - I,0,1,1,2,3,2,0,1,0,8,1070,1308,29000
West Bengal,712705,Chanditala - I,0,1,1,1,2,3,0,1,0,8,0,1329,39000
West Bengal,712304,Chanditala - II,0,1,1,1,2,3,0,3,0,8,460,1329,39000
West Bengal,712304,Chanditala - II,0,1,1,1,2,3,0,2,0,9,0,1329,39000
West Bengal,712304,Chanditala - II,0,1,1,1,2,3,0,2,0,7,1030,1329,39000
West Bengal,712304,Chanditala - II,0,0,2,1,2,1,0,2,0,7,0,1500,6000
West Bengal,712304,Chanditala - II,0,1,1,2,2,2,0,1,0,7,750,1250,20000
West Bengal,712304,Chanditala - II,0,1,1,2,3,2,0,3,0,10,0,1250,14000
West Bengal,712304,Chanditala - II,0,1,2,3,4,3,0,1,0,9,800,1950,54000
West Bengal,712304,Chanditala - II,0,1,1,2,2,2,0,1,0,8,560,1150,15000
West Bengal,712304,Chanditala - II,0,1,1,1,3,2,0,1,0,7,800,1200,14000
West Bengal,712306,Chanditala - II,0,1,1,1,2,2,0,1,0,9,1400,1200,13000
West Bengal,712306,Chanditala - II,0,1,1,2,4,2,0,1,0,10,0,1200,13000
West Bengal,712306,Chanditala - II,0,1,1,1,1,3,0,1,0,6,0,1850,29000
West Bengal,712306,Chanditala - II,0,1,2,1,1,2,0,1,0,6,0,964,20000
West Bengal,712306,Chanditala - II,0,1,1,1,2,2,0,1,0,7,810,1200,16000
West Bengal,712306,Chanditala - II,0,1,1,2,3,2,0,1,0,8,0,1200,16537
West Bengal,712306,Chanditala - II,0,1,1,2,3,2,0,1,0,10,0,1200,15600
West Bengal,712306,Chanditala - II,0,1,1,2,2,4,0,3,0,9,0,3500,48000
West Bengal,712306,Chanditala - II,0,1,1,2,3,4,0,1,0,8,0,3500,48000
West Bengal,712306,Chanditala - II,0,1,1,1,2,2,0,1,0,7,1020,1200,16537
West Bengal,712306,Chanditala - II,0,1,1,2,3,2,0,2,0,10,0,1200,15600
West Bengal,712702,Chanditala - II,0,1,1,1,1,4,0,1,0,7,0,3500,48000
West Bengal,712702,Chanditala - II,0,1,1,2,2,4,0,1,0,8,0,3500,48000
West Bengal,712705,Chanditala - II,0,1,1,2,5,3,0,1,0,11,1010,1900,25000
West Bengal,712705,Chanditala - II,0,0,2,1,2,1,0,3,0,7,0,600,20000
West Bengal,712705,Chanditala - II,0,1,1,2,3,3,0,3,0,7,0,1540,25000
West Bengal,712705,Chanditala - II,0,1,1,1,2,2,0,1,0,7,770,1200,9000
West Bengal,712708,Chanditala - II,0,1,2,1,2,5,0,1,0,7,770,4000,50000
West Bengal,712121,Chinsurah - Magra,0,1,1,2,3,2,0,2,0,7,580,800,15000
West Bengal,712301,Dhaniakhali,0,1,2,2,3,3,0,2,0,9,0,1710,35000
West Bengal,712301,Dhaniakhali,0,1,1,1,2,3,0,1,0,7,0,1262,22000
West Bengal,712301,Dhaniakhali,0,1,1,1,2,3,0,1,0,8,1150,3000,36000
West Bengal,712302,Dhaniakhali,0,1,2,1,2,3,0,2,0,8,0,1533,25000
West Bengal,712303,Dhaniakhali,0,1,1,1,1,2,0,1,0,7,0,1255,19000
West Bengal,712303,Dhaniakhali,0,1,1,2,2,4,0,1,0,8,0,1375,20500
West Bengal,712303,Dhaniakhali,0,1,1,2,3,3,0,1,0,10,0,1380,21500
West Bengal,712406,Dhaniakhali,0,1,2,1,2,3,0,1,0,7,670,1710,35000
West Bengal,712406,Dhaniakhali,0,1,1,1,1,3,0,2,0,6,0,1750,18000
West Bengal,712406,Dhaniakhali,0,1,2,2,2,2,0,1,0,7,0,964,20000
West Bengal,712405,Haripal,0,1,2,1,1,3,0,2,0,5,0,1636,22800
West Bengal,712123,Hooghly,0,1,1,1,1,3,0,1,0,7,0,2088,33600
West Bengal,712124,Hooghly,0,1,1,1,1,3,0,1,0,7,0,1350,20000
West Bengal,712124,Hooghly,0,1,2,2,3,4,0,1,0,7,0,5200,100000
West Bengal,712124,Hooghly,0,1,1,2,3,4,0,1,0,7,0,2940,45000
West Bengal,712124,Hooghly,0,1,1,3,2,4,0,3,0,9,260,1375,20500
West Bengal,712124,Hooghly,0,1,1,1,2,2,0,1,0,7,610,950,13000
West Bengal,712124,Hooghly,0,1,1,2,3,3,0,1,0,7,1060,2088,33600
West Bengal,712124,Hooghly,0,1,2,1,3,3,0,1,0,7,580,1636,22800
West Bengal,712124,Hooghly,0,1,2,1,1,5,0,1,0,7,0,4000,50000
West Bengal,712124,Hooghly,0,1,1,1,1,4,0,1,0,6,150,1375,20500
West Bengal,712124,Hooghly,0,1,2,2,4,2,0,1,0,7,690,1200,30000
West Bengal,712124,Hooghly,0,1,1,1,1,3,0,1,0,6,0,1262,22000
West Bengal,712125,Hooghly,0,1,1,1,2,4,0,1,0,7,1030,4200,80000
West Bengal,712125,Hooghly,0,0,2,2,3,1,0,1,0,8,0,600,20000
West Bengal,712125,Hooghly,0,1,2,2,3,2,0,1,0,8,0,1200,30000
West Bengal,712125,Hooghly,0,1,2,2,2,3,0,1,0,7,0,1533,25000
West Bengal,712136,Hooghly,0,1,1,1,1,2,0,1,0,7,0,1185,20000
West Bengal,712136,Hooghly,0,1,1,2,2,3,0,2,0,7,580,1350,20000
West Bengal,712136,Hooghly,0,1,2,2,3,2,0,1,0,8,0,964,20000
West Bengal,712136,Hooghly,0,1,1,1,2,4,0,3,0,7,0,3500,48000
West Bengal,712136,Hooghly,0,0,2,2,2,1,0,2,0,8,0,600,20000
West Bengal,712136,Hooghly,0,0,2,1,3,1,0,1,0,9,1130,600,20000
West Bengal,712136,Hooghly,0,1,1,2,2,4,0,1,0,8,0,3500,48000
West Bengal,712136,Hooghly,0,1,1,2,3,3,0,2,0,7,0,1876,38000
West Bengal,712136,Hooghly,0,1,1,1,2,3,0,0,0,7,0,1750,18000
West Bengal,712139,Hooghly,0,1,1,1,2,3,0,2,0,7,940,1750,18000
West Bengal,712139,Hooghly,0,1,1,2,2,3,0,2,0,6,0,1876,38000
West Bengal,712139,Hooghly,0,1,1,1,1,3,0,2,0,7,0,1876,38000
West Bengal,712201,Hooghly,0,1,2,1,2,3,0,2,0,8,750,1682,22000
West Bengal,712201,Hooghly,0,1,2,2,3,3,0,1,0,8,730,1682,22000
West Bengal,712201,Hooghly,0,1,2,1,2,2,0,1,0,7,600,964,20000
West Bengal,712201,Hooghly,0,1,1,3,3,2,0,1,0,9,0,1200,16000
West Bengal,712201,Hooghly,0,1,1,2,2,2,0,1,0,8,0,1200,16537
West Bengal,712201,Hooghly,0,1,1,1,2,2,0,1,0,7,850,1200,15600
West Bengal,712201,Hooghly,0,1,1,2,4,4,0,1,0,9,0,3500,48000
West Bengal,712202,Hooghly,0,1,1,2,3,4,0,1,0,8,0,3500,48000
West Bengal,712202,Hooghly,0,1,1,1,2,3,0,1,0,7,0,1900,25000
West Bengal,712202,Hooghly,0,0,2,2,3,1,0,1,0,8,940,600,20000
West Bengal,712203,Hooghly,0,1,1,2,2,3,0,1,0,7,0,1650,30000
West Bengal,712203,Hooghly,0,1,1,2,4,3,0,2,0,11,0,2088,33600
West Bengal,712248,Hooghly,0,1,1,2,3,3,0,1,0,8,0,1350,20000
West Bengal,712310,Hooghly,0,1,2,1,2,4,0,3,0,7,580,5200,100000
West Bengal,712310,Hooghly,0,1,1,2,2,4,0,1,0,6,910,2940,45000
West Bengal,712310,Hooghly,0,1,1,1,2,4,0,1,0,7,0,1375,20500
West Bengal,712310,Hooghly,0,1,1,2,3,2,0,3,0,7,0,950,13000
West Bengal,712310,Hooghly,0,1,1,1,2,3,0,2,0,7,0,2088,33600
West Bengal,712310,Hooghly,0,1,2,2,2,3,0,1,0,8,0,1636,22800
West Bengal,712310,Hooghly,0,1,2,1,1,5,0,3,0,5,0,4000,50000
West Bengal,712310,Hooghly,0,1,1,2,2,4,0,1,0,7,310,1375,20500
West Bengal,712310,Hooghly,0,1,2,2,2,2,0,1,0,7,80,1200,30000
West Bengal,712310,Hooghly,0,1,1,1,3,3,0,1,0,7,500,1262,22000
West Bengal,712310,Hooghly,0,1,1,2,4,4,0,2,0,10,700,4200,80000
West Bengal,712310,Hooghly,0,0,2,2,2,1,0,1,0,7,150,600,20000
West Bengal,712310,Hooghly,0,1,2,1,2,2,0,1,0,6,0,1200,30000
West Bengal,712310,Hooghly,0,1,2,1,2,3,0,1,0,8,440,1533,25000
West Bengal,712311,Hooghly,0,1,1,2,2,2,0,1,0,7,0,1185,20000
West Bengal,712311,Hooghly,0,1,1,2,4,3,0,1,0,7,310,1350,20000
West Bengal,712311,Hooghly,0,1,2,1,1,2,0,2,0,7,0,964,20000
West Bengal,712311,Hooghly,0,1,2,2,3,2,0,1,0,8,0,964,20000
West Bengal,712311,Hooghly,0,1,1,1,1,2,0,1,0,7,0,1543,30000
West Bengal,712311,Hooghly,0,1,2,2,3,3,0,1,0,9,1270,1710,35000
West Bengal,712311,Hooghly,0,1,1,2,3,1,0,2,0,11,0,650,9000
West Bengal,712311,Hooghly,0,1,2,2,3,6,0,3,0,11,0,2800,45000
West Bengal,712311,Hooghly,0,1,1,1,2,3,0,2,0,9,0,1900,25000
West Bengal,712311,Hooghly,0,1,1,2,4,4,0,3,0,7,0,2940,45000
West Bengal,712311,Hooghly,0,1,2,2,3,6,0,1,0,8,0,2800,45000
West Bengal,712311,Hooghly,0,1,1,2,2,3,0,2,0,6,0,1900,25000
West Bengal,712311,Hooghly,0,1,1,2,3,2,0,2,0,8,0,700,12000
West Bengal,712311,Hooghly,0,1,1,2,3,1,0,1,0,9,0,650,9000
West Bengal,712311,Hooghly,0,1,1,1,3,1,0,2,0,8,770,650,9000
West Bengal,712311,Hooghly,0,1,2,2,2,6,0,1,0,7,450,2800,45000
West Bengal,712311,Hooghly,0,1,2,1,1,3,0,1,0,6,0,1636,22800
West Bengal,712311,Hooghly,0,1,2,1,2,2,0,1,0,8,700,1200,30000
West Bengal,712311,Hooghly,0,1,1,2,3,2,0,1,0,8,0,950,13000
West Bengal,712311,Hooghly,0,1,1,2,2,4,0,1,0,8,0,2940,45000
West Bengal,712311,Hooghly,0,1,1,1,1,2,0,1,0,7,0,1543,30000
West Bengal,712311,Hooghly,0,1,1,1,2,3,0,1,0,8,360,1650,30000
West Bengal,712311,Hooghly,0,1,1,1,2,2,0,1,0,7,0,1200,9000
West Bengal,712311,Hooghly,0,1,1,2,3,2,0,2,0,9,0,1200,9000
West Bengal,712311,Hooghly,0,1,1,1,2,1,0,2,0,7,0,900,17500
West Bengal,712311,Hooghly,0,1,1,1,1,2,0,2,0,7,560,850,14000
West Bengal,712311,Hooghly,0,1,1,1,2,2,0,2,0,7,880,850,14000
West Bengal,712311,Hooghly,0,1,1,2,3,2,0,2,0,7,890,850,14000
West Bengal,712311,Hooghly,0,1,1,1,3,2,0,3,0,7,790,850,14000
West Bengal,712311,Hooghly,0,1,1,1,2,3,0,3,0,8,1010,1970,46000
West Bengal,712311,Hooghly,0,1,1,2,2,3,0,1,0,6,0,1970,46000
West Bengal,712311,Hooghly,0,1,1,1,2,3,0,2,0,6,940,2320,24000
West Bengal,712311,Hooghly,0,1,1,2,3,3,0,1,0,8,0,2320,24000
West Bengal,712311,Hooghly,0,1,1,1,2,3,0,1,0,7,0,1970,46000
West Bengal,712311,Hooghly,0,1,1,1,1,3,0,1,0,6,0,1970,46000
West Bengal,712311,Hooghly,0,1,2,1,2,2,0,2,0,8,0,1200,25000
West Bengal,712311,Hooghly,0,1,2,1,2,2,0,1,0,7,0,1200,25000
West Bengal,712702,Hooghly,0,1,1,1,2,2,0,1,0,7,0,1050,22000
West Bengal,712708,Hooghly,0,1,1,1,2,2,0,1,0,7,0,1250,11000
West Bengal,712708,Hooghly,0,1,1,1,2,2,0,1,0,8,1030,1250,11000
West Bengal,712708,Hooghly,0,1,1,2,3,3,0,1,0,7,0,1970,46000
West Bengal,712708,Hooghly,0,1,1,2,4,4,0,3,0,8,390,2200,38000
West Bengal,712406,Khanakul - I,0,1,1,1,3,3,0,1,0,9,1810,1970,46000
West Bengal,712406,Khanakul - I,0,1,1,1,3,3,0,1,0,7,750,1970,46000
West Bengal,712406,Khanakul - I,0,1,1,2,3,3,1,1,0,8,0,1970,46000
West Bengal,712406,Khanakul - I,0,1,1,1,2,3,0,3,0,8,1240,1970,46000
West Bengal,712406,Khanakul - I,0,1,1,2,3,3,0,3,1,12,1390,1970,46000
West Bengal,712406,Khanakul - I,0,1,1,2,3,3,0,2,0,7,740,1970,46000
West Bengal,712406,Khanakul - I,0,1,1,1,1,3,0,1,0,6,0,1970,46000
West Bengal,712406,Khanakul - I,0,1,1,2,3,3,0,1,0,9,900,2320,24000
West Bengal,712406,Khanakul - I,0,1,1,2,3,2,0,1,0,8,0,850,14000
West Bengal,712406,Khanakul - I,0,1,1,1,1,3,0,1,0,6,0,2320,24000
West Bengal,712406,Khanakul - I,0,1,1,3,3,3,0,1,0,8,0,2320,24000
West Bengal,712406,Khanakul - I,0,1,1,2,3,3,0,1,0,8,0,2320,24000
West Bengal,712406,Khanakul - I,0,1,1,2,3,3,0,2,0,8,0,2320,24000
West Bengal,712406,Khanakul - I,0,1,1,2,3,3,0,1,0,7,0,2320,24000
West Bengal,712406,Khanakul - I,0,1,1,1,1,3,0,1,0,7,0,2320,24000
West Bengal,712406,Khanakul - I,0,1,1,1,3,3,0,1,0,10,790,2320,24000
West Bengal,712406,Khanakul - I,0,1,1,2,3,3,0,1,0,8,0,2320,24000
West Bengal,712412,Khanakul - I,0,1,1,1,2,3,0,1,0,9,0,2320,24000
West Bengal,712412,Khanakul - I,0,1,1,1,1,2,0,3,0,5,0,850,14000
West Bengal,712502,Khanakul - I,0,1,1,2,3,2,0,3,0,10,0,850,14000
West Bengal,712613,Khanakul - I,0,1,1,1,1,2,0,1,0,7,0,850,14000
West Bengal,712613,Khanakul - I,0,1,1,1,2,2,0,2,0,5,850,850,14000
West Bengal,712613,Khanakul - I,0,1,1,2,3,2,0,1,0,7,0,850,14000
West Bengal,712613,Khanakul - I,0,1,1,2,3,2,0,1,0,9,515,850,14000
West Bengal,712613,Khanakul - I,0,1,1,1,2,2,1,2,0,8,0,850,14000
West Bengal,712417,Khanakul - II,0,1,1,2,2,2,0,1,0,8,0,850,14000
West Bengal,712134,Pandua,0,1,1,1,3,4,0,1,1,8,1400,2300,35000
West Bengal,712134,Pandua,0,1,1,2,2,2,0,2,0,8,40,1350,25000
West Bengal,712134,Pandua,0,1,1,2,2,2,0,1,0,7,0,1400,26000
West Bengal,712134,Pandua,0,1,1,1,1,2,0,2,0,7,0,1350,24000
West Bengal,712134,Pandua,0,1,1,2,2,2,0,2,0,7,0,1350,27000
West Bengal,712135,Pandua,0,1,1,1,2,2,0,1,0,7,0,1250,15000
West Bengal,712135,Pandua,0,1,1,2,1,3,0,2,0,7,0,2650,54000
West Bengal,712135,Pandua,0,1,2,2,2,3,0,2,0,7,0,1750,34000
West Bengal,712147,Pandua,0,1,1,1,2,2,0,2,0,8,0,1200,14000
West Bengal,712149,Pandua,0,1,1,1,2,3,0,1,0,7,0,1900,27000
West Bengal,712149,Polba - Dadpur,0,1,1,1,2,1,0,1,0,7,0,550,11000
West Bengal,712412,Pursura,0,1,1,2,3,2,0,2,0,8,350,1200,16000
West Bengal,712415,Pursura,0,1,1,2,4,1,0,2,0,7,180,900,9000
West Bengal,712223,Serampur Uttarpara,0,0,2,1,1,1,0,1,0,7,0,520,10000
West Bengal,712233,Serampur Uttarpara,0,1,1,2,3,3,0,1,0,8,0,1750,36000
West Bengal,712250,Serampur Uttarpara,0,1,1,1,3,2,0,1,0,10,1350,1350,24000
West Bengal,712250,Serampur Uttarpara,0,1,1,2,4,1,0,2,0,10,0,750,17500
West Bengal,712221,Singur,0,1,1,2,4,2,0,1,0,9,920,1100,13000
West Bengal,712221,Singur,0,1,1,2,3,2,0,2,0,8,700,1250,17000
West Bengal,712221,Singur,0,1,1,1,2,2,0,1,0,10,830,1350,17000
West Bengal,712221,Singur,0,1,1,2,1,2,1,2,0,7,0,1350,20000
West Bengal,712221,Singur,0,1,1,1,3,3,0,2,0,8,1240,1850,54000
West Bengal,712223,Singur,0,1,1,2,4,1,0,1,1,10,1270,1400,12000
